Npr1	Bap2	14757244	YNL183C	YBR068C
Dbf20	Axl2	11062466	YPR111W	YIL140W
Yak1	Bcy1	11134339	YJL141C	YIL033C
Yak1	Yap1	10816418	YJL141C	YML007W
Yak1	Axl2	11062466	YJL141C	YIL140W
Yak1	Pop2	11358866	YJL141C	YNR052C
YGR052W	Ptk2	11062466	YGR052W	YJR059W
YGR052W	Hog1	11062466	YGR052W	YLR113W
Rim15	Rim15	9111339	YFL033C	YFL033C
Yck2	Pdr5	10601275	YNL154C	YOR153W
Yck2	Ste50	14555477	YNL154C	YCL032W
Yck2	Fur4	10811641	YNL154C	YBR021W
Yck2	Pma1	8943257	YNL154C	YGL008C
Tpk2	Cdc20	14743219	YPL203W	YGL116W
Cak1	Ime2	14612412	YFL029C	YJL106W
Cak1	Smk1	11739722	YFL029C	YPR054W
Cak1	Kin28	10373527,9774652	YFL029C	YDL108W
Cak1	Cak1	9393434	YFL029C	YFL029C
Cak1	Cdc28	10793138,9819350,9393434	YFL029C	YBR160W
Cak1	Sic1	14612412	YFL029C	YLR079W
Cak1	Bur1	12215532	YFL029C	YPR161C
Clb2	Net1	15273393	YPR119W	YJL076W
Rck1	Rad9	11062466	YGL158W	YDR217C
Tel1	Rfa2	12967660	YBL088C	YNL312W
Tel1	Mre11	11544181	YBL088C	YMR224C
Tel1	Xrs2	12967660,11544181	YBL088C	YDR364C
Tel1	Xrs1	12626713	YBL088C	YGL163C
Tel1	Sae2	15121837	YBL088C	YGL175C
Tel1	Dun1	12967660	YBL088C	YDL101C
Tel1	Rad53	12917350	YBL088C	YPL153C
Tel1	Rad9	9755168	YBL088C	YDR217C
Pkh1	Pil1	15016821	YDR490C	YGR086C
Pkh1	Pkc1	11726514	YDR490C	YBL105C
Pkh1	Lsp1	15016821	YDR490C	YPL004C
Pkh1	Sch9	15840588	YDR490C	YHR205W
Pkh1	Ypk1	11807089,10074427	YDR490C	YNL307C
Mkk1	Red1	11062466	YOR231W	YLR263W
Mkk1	Mpk1	12361575	YOR231W	YHR030C
Swe1	Cdc28	12840070,11408575,10619027,8647431	YJL187C	YBR160W
Snf1	Sip4	11486018,10990457	YDR477W	YJL089W
Snf1	Reg1	10648618	YDR477W	YDR028C
Snf1	Adr1	8910470	YDR477W	YDR216W
Snf1	Gln3	11809814	YDR477W	YER040W
Snf1	Mig3	14993292 	YDR477W	YER028C
Snf1	Hsf1	14612437	YDR477W	YGL073W
Snf1	Hht1	14993292 ,12562756,11498592	YDR477W	YBR010W
Snf1	Mig1	15031717,10990457,10403407,9523726	YDR477W	YGL035C
Snf1	Cat8	15121831	YDR477W	YMR280C
Snf1	Sip1	7785324	YDR477W	YDR422C
Snf1	Hht2	14993292 ,12562756,11498592	YDR477W	YNL031C
Snf1	Hhf1	14993292 	YDR477W	YBR009C
Snf1	Hhf2	14993292 	YDR477W	YNL030W
Snf1	Msn2	16281053	YDR477W	YMR037C
Snf1	Gcn5	16287868	YDR477W	YGR252W
Snf1	Acc1	7905477	YDR477W	YNR016C
Cka2	RPP2B	12849977	YOR061W	YDR382W
Cka2	Fpr3	14623082	YOR061W	YML074C
Cka2	RPP1A	12849977	YOR061W	YDL081C
Cka2	Cdc37	12435747	YOR061W	YDR168W
Cka2	Top2	8389377	YOR061W	YNL088W
Gcn2	Gcn2	9528799	YDR283C	YDR283C
Gcn2	Sui2	8035796,1333044	YDR283C	YJR007W
Gcn2	Gcn3	11756670	YDR283C	YKR026C
Gcn2	Sui3	11408481	YDR283C	YPL237W
Kin28	Rpb1	14749387,8761664,7760796	YDL108W	YDL140C
Kin28	Med4	15126497,14749387	YDL108W	YOR174W
Kin28	Rgr1	14749387	YDL108W	YLR071C
Sgv1	Rad9	11062466	YPR161C	YDR217C
Cka1	Sui2	8035796	YIL035C	YJR007W
Prk1	Pan1	15711538,11739778	YIL095W	YIR006C
Prk1	Scd5	13679512,12956961	YIL095W	YOR329C
Prk1	Ent1	13679512,11694597	YIL095W	YDL161W
Prk1	Rad9	11062466	YIL095W	YDR217C
Prk1	Yap1801	13679512	YIL095W	YHR161C
Prk1	Sla1	11739778	YIL095W	YBL007C
Hsl1	Hsl7	11408575	YKL101W	YBR133C
Hsl1	Tub4	11062466	YKL101W	YLR212C
Hsl1	Hsl1	11230131	YKL101W	YKL101W
Hsl1	Swe1	12773812,11408575,10490648	YKL101W	YJL187C
Pak1	Snf1	15879520,12847291,12748292	YIL095W	YDR477W
Pak1	Pak1	9341678	YIL095W	YIL095W
Cla4	Myo5	16478726	YNL298W	YMR109W
Cla4	Cdc10	14993234	YNL298W	YCR002C
Cla4	Cla4	14993234	YNL298W	YNL298W
Cla4	Myo3	16478726,9388196	YNL298W	YKL129C
Cla4	Cdc11	14993234	YNL298W	YJR076C
Cla4	Cdc12	14993234	YNL298W	YHR107C
Cla4	Swe1	16123596,15037762	YNL298W	YJL187C
Cla4	Cdc3	14993234	YNL298W	YLR314C
Cla4	Cdc42	11106754	YNL298W	YLR229C
Cla4	Lte1	12498684	YNL298W	YAL024C
Cln3	Whi5	15210110	YAL040C	YOR083W
Pyk1	PKA	11583852	YAL038W	YJL164C
Iks1	Ptk2	11062466	YJL057C	YJR059W
Iks1	Hog1	11062466	YJL057C	YLR113W
Cdc7	Cdc45	10805723	YDL017W	YLR103C
Cdc7	Mcm3	10577390	YDL017W	YEL032W
Cdc7	Mcm6	10577390	YDL017W	YGL201C
Cdc7	Pol1	10577390	YDL017W	YNL102W
Cdc7	Dbf4	8943332	YDL017W	YDR052C
Cdc7	Mcm2	10964916,10577390	YDL017W	YBL023C
Cdc7	Cdc7	8382976	YDL017W	YDL017W
Cdc7	Hho1	8382976	YDL017W	YPL127C
Cdc7	Mcm4	10577390	YDL017W	YPR019W
Ume5	Rpb1	10543730	YPL042C	YDL140C
Sch9	Rim15	16308562	YHR205W	YFL033C
Tpk1	Pyk1	11877433	YJL164C	YAL038W
Tpk1	Cdc20	14743219	YJL164C	YGL116W
Tpk1	Sso1	12925750	YJL164C	YPL232W
Tpk1	Rim15	9744870	YJL164C	YFL033C
Skm1	Gic2	11062466	YOL113W	YDR309C
Skm1	Mek1	11062466	YOL113W	YOR351C
Sid2	Sid2	15060149	YJR046W	YJR046W
Dun1	Sml1	14684746,11904430	YDL101C	YML058W
Pbs2	Hog1	12142009,9755161	YJL128C	YLR113W
Twf1	Tub4	11062466	YGR080W	YLR212C
Mps1	Mps1	7737118	YDL028C	YDL028C
Mps1	Tub4	11278681	YDL028C	YLR212C
Mps1	Spc110	11278681	YDL028C	YDR356W
Mps1	Mad3	15970700	YDL028C	YJL013C
Mps1	Nuf1	11278681	YDL028C	YDR356W
Slt2	Swi6	9065400	YHR030C	YLR182W
Slt2	Sir3	12640455	YHR030C	YLR442C
Slt2	Rlm1	12823808	YHR030C	YPL089C
Slt2	Swi4	9065400	YHR030C	YER111C
Slt2	Msg5	14703512	YHR030C	YNL053W
Kin1	Sec9	15563607	YDR122W	YGR009C
Bub1	Mad3	15970700	YGR188C	YJL013C
Bub1	Bub3	7969164	YGR188C	YOR026W
YOR267C	Swi6	11062466	YOR267C	YLR182W
Ire1	Ire1	9528768,8670804,8663458	YHR079C	YHR079C
Ire1	Rad9	11062466	YHR079C	YDR217C
YIL042C	Swi6	11062466	YIL042C	YLR182W
Hog1	Red1	11062466	YLR113W	YLR263W
Hog1	Sko1	11500510,11230135	YLR113W	YNL167C
Hog1	Rck2	14735355,12142009,10805732	YLR113W	YLR248W
Hog1	Hot1	12142009	YLR113W	YMR172W
Hog1	Smp1	12482976	YLR113W	YBR182C
Chk1	Pds1	12947083,11390356,10550056	YBR274W	YDR113C
Chk1	Cdc25	9572736	YBR274W	YLR310C
Tos3	Snf1	15879520,12847291	YGL179C	YDR477W
Smk1	Tub4	11062466	YPR054W	YLR212C
Tor2	Ypk2	16055732	YKL203C	YMR104C
Ssk22	Red1	11062466	YCR073C	YLR263W
Ssk22	Rad9	11062466	YCR073C	YDR217C
Ssk22	Pbs2	12853477,12142009	YCR073C	YJL128C
Bub2	Bfa1	11493673	YMR055C	YJR053W
YNR047W	Swi6	11062466	YNR047W	YLR182W
YKL116C	Axl2	11062466	YKL116C	YIL140W
YKL116C	Rad9	11062466	YKL116C	YDR217C
Pkh2	Pil1	15016821	YOL100W	YGR086C
Pkh2	Pkc1	11726514,10567559	YOL100W	YBL105C
Pkh2	Lsp1	15016821	YOL100W	YPL004C
Ste20	Gic2	11062466	YHL007C	YDR309C
Ste20	Myo3	16478726,9388196	YHL007C	YKL129C
Ste20	Bni1	12686605	YHL007C	YNL271C
Ste20	Ste11	10837245,7608157	YHL007C	YLR362W
Ste20	Myo5	16478726	YHL007C	YMR109W
Ste20	Axl2	11062466	YHL007C	YIL140W
Ste20	Ste20	7608157	YHL007C	YHL007C
Esr1	Axl2	11062466	YBR136W	YIL140W
Cdc28	Yrf1-3	15744308	YBR160W	YGR296W
